,seed,n_doc,k,mean_max_envies,better_off,worse_off,max_dual_1,max_dual_2
38,1,60,5,0.013681672952868283,65.0,20.0,7.793317117604237e-16,29.0495770087941
39,1,60,10,0.0175434664525454,65.0,20.0,1.1185101178308708e-15,22.64261453572894
40,1,60,15,0.01988436757401395,65.0,20.0,4.0952505699687355e-07,19.987340131811173
41,1,60,20,0.021538872362941632,63.33333333333333,20.0,0.2567227789548754,18.396187990154953
42,1,70,1,0.005619828443161375,60.0,22.857142857142858,9.724053344167168e-15,72.8318026253169
43,1,70,3,0.010301706038592635,60.0,22.857142857142858,1.0111422029648622e-15,39.721721539602946
44,1,70,5,0.01282851882162682,60.0,22.857142857142858,7.646059034486447e-16,31.89605063549081
45,1,70,10,0.016461712938133165,60.0,22.857142857142858,5.42777634081371e-16,24.864769994924007
46,1,70,15,0.018656147845863207,60.0,22.857142857142858,2.3187727574650275e-16,21.947711360740787
47,1,70,20,0.02021869919034459,60.0,22.857142857142858,3.93344897496051e-16,20.242894383291027
48,1,80,1,0.005304500437784327,63.74999999999999,26.25,9.223119731618387e-15,77.67376264076255
49,1,80,3,0.009724867419738058,63.74999999999999,26.25,1.7434032740760335e-15,42.36726849149888
50,1,80,5,0.012112383204729394,63.74999999999999,26.25,7.449461416366737e-16,34.01813754881121
51,1,80,10,0.015534577394336812,63.74999999999999,26.25,5.46176364532854e-16,26.519749105720734
52,1,80,15,0.017601535421185973,63.74999999999999,26.25,8.338019737577173e-17,23.40823241686573
53,1,80,20,0.019084057945366113,63.74999999999999,26.25,2.1158444536987296e-16,21.589621311708672
54,1,90,1,0.005001095290822959,62.22222222222222,28.888888888888886,9.666520484352855e-15,80.45321770350425
55,1,90,3,0.009169187807443753,62.22222222222222,28.888888888888886,1.0248194168100079e-15,43.883445552722215
56,1,90,5,0.011418048498867494,62.22222222222222,28.888888888888886,3.710672113213177e-16,35.235022174381164
57,1,90,10,0.01464801317716716,62.22222222222222,28.888888888888886,5.302502631066074e-17,27.468511084074347
58,1,90,15,0.016597729052358613,62.22222222222222,28.888888888888886,4.1436942800704594e-16,24.24651788668836
59,1,90,20,0.01799300453704879,62.22222222222222,28.888888888888886,3.628601413058823e-16,22.361760174305886
60,2,50,1,0.006336359484150098,64.0,18.0,7.250084580610542e-15,56.22352721874571
61,2,50,3,0.011100665744734735,64.0,18.0,0.0,30.66779548744919
62,2,50,5,0.01392138564577852,64.0,18.0,4.1745152670049295e-16,24.62373703033948
63,2,50,10,0.018690535227189754,64.0,18.0,2.9080528613097223e-16,19.195751883919137
64,2,50,15,0.02117713554813941,64.0,18.0,2.370824510559661e-16,16.94406209913091
65,2,50,20,0.023231340142128815,64.0,20.0,0.1708638384785562,15.63189848148035
66,2,60,1,0.0056567827210536594,65.0,21.666666666666668,9.839620135814231e-15,65.38419788156232
67,2,60,3,0.010371295842393467,65.0,21.666666666666668,5.390323220623309e-16,35.66415130446864
68,2,60,5,0.012918842045381773,65.0,21.666666666666668,4.1033010354944083e-16,28.635571901410017
69,2,60,10,0.016565905663658793,65.0,21.666666666666668,5.474833684394929e-16,22.323446134280122
70,2,60,15,0.01877890562808929,65.0,21.666666666666668,2.3553043243577994e-16,19.704270631776684
71,2,60,20,0.020351523923692046,65.0,21.666666666666668,0.08336534527506789,18.173954059636543
72,2,70,1,0.005472574823938701,67.14285714285714,22.857142857142858,1.259080592408769e-14,72.87122790750679
73,2,70,3,0.010033088873743608,67.14285714285714,22.857142857142858,5.271723977083322e-16,39.7477053320242
74,2,70,5,0.012498060068898757,67.14285714285714,22.857142857142858,7.832112956257212e-16,31.914057572641397
75,2,70,10,0.016028457837523408,67.14285714285714,22.857142857142858,6.172233354653596e-07,24.87412377431568
76,2,70,15,0.018158054709944464,67.14285714285714,22.857142857142858,4.039345790313701e-07,21.953490186228187
77,2,70,20,0.01968740071014476,67.14285714285714,22.857142857142858,7.174451694013271e-07,20.246788795284203
78,2,80,1,0.005244974043163461,63.74999999999999,25.0,9.858330029977209e-15,78.50065416397216
79,2,80,3,0.0096163595036234,63.74999999999999,25.0,1.7459789325509435e-15,42.818509035758595
80,2,80,5,0.011975256669885215,63.74999999999999,25.0,7.524352173628052e-16,34.3778153066682
81,2,80,10,0.015362313789687512,63.74999999999999,25.0,1.1178985724542595e-16,26.80130372748085
82,2,80,15,0.017403738872386297,63.74999999999999,25.0,1.9082237129508027e-07,23.655985191678507
83,2,80,20,0.01887580648229596,63.74999999999999,25.0,1.1809365538134427e-06,21.81520600471868
84,2,90,1,0.0049845192489002,60.0,32.22222222222222,9.84139143295429e-15,81.11481369881413
85,2,90,3,0.009137577791327636,60.0,32.22222222222222,1.516423001100143e-15,44.24433307974159
86,2,90,5,0.01137798977633685,60.0,32.22222222222222,3.7103411494253517e-16,35.52430516354184
87,2,90,10,0.014599397959675832,60.0,32.22222222222222,2.485859943339413e-16,27.693826971108685
88,2,90,15,0.0165385888502758,60.0,32.22222222222222,2.0682703440127508e-16,24.443541173783643
89,2,90,20,0.017930076556194705,60.0,32.22222222222222,3.6717041802735724e-16,22.542874496064616
90,3,50,1,0.006596026852768992,56.00000000000001,22.0,3.053596988466658e-15,60.90578390535788
91,3,50,3,0.012448204414948523,56.00000000000001,22.0,5.652403040587425e-16,33.22143838835956
92,3,50,5,0.015754299350292492,56.00000000000001,22.0,1.4021349330329277e-15,26.67390819024035
93,3,50,10,0.019346789241227708,56.00000000000001,22.0,5.832566165015606e-16,20.792023492155597
94,3,50,15,0.02209879490193494,52.0,22.0,0.19683268506276927,18.326826473686715
95,3,50,20,0.024519642400472205,52.0,22.0,0.19736083418808154,16.885920090100438
96,3,60,1,0.005610661548898066,60.0,20.0,1.1628570146732756e-14,69.13120259335051
97,3,60,3,0.01028555671314188,60.0,20.0,5.512680457311686e-16,37.70800776707325
98,3,60,5,0.012810662744923203,60.0,20.0,1.422771292776557e-15,30.276634466670494
99,3,60,10,0.01649685162174771,60.0,20.0,1.1045786260617326e-15,23.60272463095207
100,3,60,15,0.01862451590375913,60.0,20.0,2.462664653409505e-16,20.83398799839509
101,3,60,20,0.02029249601296974,60.0,21.666666666666668,0.2531211695107551,19.194536997401126
102,3,70,1,0.005273994380151804,60.0,22.857142857142858,1.1035285118622843e-14,75.96236540232204
103,3,70,3,0.009667951538197187,60.0,22.857142857142858,5.329474597151729e-16,41.43358807465404
104,3,70,5,0.012041668312565467,60.0,22.857142857142858,4.0626353930582377e-16,33.26904528481045
105,3,70,10,0.015447357351623139,60.0,22.857142857142858,1.2935536522301151e-15,25.933643468968917
106,3,70,15,0.017500348388695647,60.0,22.857142857142858,2.37539120238717e-16,22.892461702707045
107,3,70,20,0.018961288431995068,60.0,22.857142857142858,0.2845652465509336,21.096663261034386
108,3,80,1,0.00498060678972166,60.0,26.25,9.848966237978229e-15,80.02745419032361
109,3,80,3,0.009132828995030554,60.0,26.25,1.78833694376841e-15,43.65127618084578
110,3,80,5,0.011375220854464843,60.0,26.25,7.803582426273886e-16,35.04942935627184
111,3,80,10,0.014588035803779615,60.0,26.25,1.446374872848826e-15,27.322788124515185
112,3,80,15,0.01652670916508489,60.0,26.25,2.324165877220655e-16,24.11754660412645
113,3,80,20,0.017918672835519206,60.0,26.25,7.368505694263025e-17,22.243889357226198
114,3,90,1,0.004740948502463766,61.111111111111114,28.888888888888886,1.1899681103654628e-14,82.42250646073485
115,3,90,3,0.008692051068046165,61.111111111111114,28.888888888888886,1.736166701713308e-15,44.95740888325985
116,3,90,5,0.010828463371485067,61.111111111111114,28.888888888888886,7.470557653905283e-16,36.0979487356735
117,3,90,10,0.01388468299746575,61.111111111111114,28.888888888888886,5.266087137093969e-16,28.140328765372995
118,3,90,15,0.01572912839010704,61.111111111111114,28.888888888888886,4.1932174366154346e-16,24.839841750912644
119,3,90,20,0.017060548998872663,61.111111111111114,28.888888888888886,3.801165998289321e-16,22.909579367444568
120,4,50,1,0.006084650629839952,56.00000000000001,20.0,9.861482276518676e-15,54.98947719336681
121,4,50,3,0.010624988140592246,56.00000000000001,20.0,5.176494207092999e-16,29.994295895678576
122,4,50,5,0.013663206482146724,56.00000000000001,20.0,7.981605460635926e-16,24.08307424503348
123,4,50,10,0.01835397685906675,56.00000000000001,20.0,1.1017629295336e-15,18.774510260707164
124,4,50,15,0.020424361051866628,56.00000000000001,20.0,2.319365148387337e-16,16.572459365133238
125,4,50,20,0.022262818395265158,56.00000000000001,20.0,0.1797458109165944,15.287039997045607
126,4,60,1,0.005484756741277436,60.0,16.666666666666664,1.0090946231963156e-14,64.89387835710943
127,4,60,3,0.010053747323467116,60.0,16.666666666666664,1.010795629648126e-15,35.39648252846553
128,4,60,5,0.012523382736267494,60.0,16.666666666666664,7.5768098874384e-16,28.421166258429878
129,4,60,10,0.016071660787039668,60.0,16.666666666666664,5.284805200495785e-16,22.15595866042508
130,4,60,15,0.018197163162483432,60.0,16.666666666666664,4.5482088880378e-16,19.55685661966439
131,4,60,20,0.019712313477598373,60.0,16.666666666666664,0.23902121650500394,18.044799033266063
132,4,70,1,0.0052406675676782855,61.42857142857143,22.857142857142858,1.059728481691442e-14,71.66259909651065
